,Districs,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,Cilandak,-6.28381815,106.80486349194814,Zap Permanent Hair Removal,-6.283846070747885,106.80733216073044,Health & Beauty Service
1,Cilandak,-6.28381815,106.80486349194814,Twin House Noodles & Beyond,-6.278724750563614,106.80489359733292,Noodle House
2,Cilandak,-6.28381815,106.80486349194814,Bulaf Cafe,-6.287186667239931,106.80128800780565,Café
3,Cilandak,-6.28381815,106.80486349194814,Sophie Authentique,-6.277665350872448,106.80190421455421,French Restaurant
4,Cilandak,-6.28381815,106.80486349194814,Apotek Aji Waras,-6.278052903654022,106.8063641951594,Pharmacy
5,Cilandak,-6.28381815,106.80486349194814,Ayam Goreng Presto,-6.277884380658251,106.80312408759261,Restaurant
6,Cilandak,-6.28381815,106.80486349194814,Tuku,-6.27772447898611,106.80150562896905,Coffee Shop
7,Cilandak,-6.28381815,106.80486349194814,Jakarta Coffee House,-6.278046828891716,106.80439626983471,Coffee Shop
8,Cilandak,-6.28381815,106.80486349194814,Toodz House,-6.277903149071223,106.80181594021266,Café
9,Cilandak,-6.28381815,106.80486349194814,Srsly Coffee,-6.277820744085363,106.80571207895039,Coffee Shop
10,Cilandak,-6.28381815,106.80486349194814,Pagi Sore,-6.2773953689367294,106.7993024318945,Padangnese Restaurant
11,Cilandak,-6.28381815,106.80486349194814,Holycow! Steakhouse,-6.291587819998643,106.80092272960407,Steakhouse
12,Cilandak,-6.28381815,106.80486349194814,W&S,-6.2919065478539355,106.80106121783606,Wine Bar
13,Cilandak,-6.28381815,106.80486349194814,Crematology x Cipete,-6.27774565481843,106.80255606388467,Coffee Shop
14,Cilandak,-6.28381815,106.80486349194814,Animo Bakery,-6.2767524690799625,106.7988412319126,Bakery
15,Cilandak,-6.28381815,106.80486349194814,Pagi Sore,-6.2790284805434275,106.81320759882453,Padangnese Restaurant
16,Cilandak,-6.28381815,106.80486349194814,Nasi Goreng MPR,-6.279344100686535,106.79713530642094,Food Truck
17,Cilandak,-6.28381815,106.80486349194814,Ikan Bakar Cianjur,-6.27795241644849,106.80722360900107,Sundanese Restaurant
18,Cilandak,-6.28381815,106.80486349194814,JENJA Jakarta,-6.2918491882970695,106.80101581748337,Nightclub
19,Cilandak,-6.28381815,106.80486349194814,Bebek Tepi Sawah,-6.2917002339266,106.79966367350124,Asian Restaurant
20,Cilandak,-6.28381815,106.80486349194814,TOUS les JOURS,-6.291654836724061,106.79972971462867,Bakery
21,Cilandak,-6.28381815,106.80486349194814,ACE Hardware,-6.283972716374345,106.79600707798454,Hardware Store
22,Cilandak,-6.28381815,106.80486349194814,Nasi Pedes Cipete,-6.278084,106.805458,Indonesian Restaurant
23,Cilandak,-6.28381815,106.80486349194814,Gordi HQ,-6.284174581185481,106.81181919232249,Coffee Shop
24,Cilandak,-6.28381815,106.80486349194814,All Fresh,-6.2927934963122825,106.80145741735295,Fruit & Vegetable Store
25,Cilandak,-6.28381815,106.80486349194814,Ayam Goreng PRESTO,-6.2779331352755445,106.80305484089135,Asian Restaurant
26,Cilandak,-6.28381815,106.80486349194814,Starbucks,-6.291290419435248,106.80464962803612,Coffee Shop
27,Cilandak,-6.28381815,106.80486349194814,LEGO Store,-6.291684729177261,106.79976045743972,Toy / Game Store
28,Cilandak,-6.28381815,106.80486349194814,Coquelicot Le Bistro,-6.278229728306924,106.80954151159271,French Restaurant
29,Cilandak,-6.28381815,106.80486349194814,Bermvda,-6.29162050135568,106.80038524265234,Coffee Shop
30,Cilandak,-6.28381815,106.80486349194814,Baskin-Robbins,-6.291314212487577,106.79966801471473,Ice Cream Shop
31,Cilandak,-6.28381815,106.80486349194814,DUA Coffee Cipete,-6.2778149010020305,106.8005297433268,Coffee Shop
32,Cilandak,-6.28381815,106.80486349194814,"Soto Ayam Ambengan ""Cak Di""",-6.273937238115246,106.80890317974098,Javanese Restaurant
33,Cilandak,-6.28381815,106.80486349194814,Papaya Fresh Gallery,-6.281454793166917,106.7946378423885,Grocery Store
34,Cilandak,-6.28381815,106.80486349194814,Soto Banjar Nyaman Ibu H. Amir,-6.283950930041807,106.80711139682978,Soup Place
35,Cilandak,-6.28381815,106.80486349194814,Starbucks,-6.291604031525294,106.79981755759614,Coffee Shop
36,Cilandak,-6.28381815,106.80486349194814,Kedai Tansu (Ketan Susu),-6.289238767051125,106.80210185742551,Café
37,Cilandak,-6.28381815,106.80486349194814,Cilandak Town Square,-6.2915974574066285,106.79973344402265,Shopping Mall
38,Cilandak,-6.28381815,106.80486349194814,McDonald's / McCafé,-6.277836656568321,106.7976333714611,Fast Food Restaurant
39,Cilandak,-6.28381815,106.80486349194814,Shisha Cafe,-6.291618522685622,106.80023607137618,Hookah Bar
40,Cilandak,-6.28381815,106.80486349194814,Ayam Geprek Wong Sugih,-6.287822914083909,106.80694616968961,Food Truck
41,Cilandak,-6.28381815,106.80486349194814,Total Buah Segar,-6.287626009704267,106.79541365563003,Farmers Market
42,Cilandak,-6.28381815,106.80486349194814,Kedai Halaman,-6.2786548238690205,106.80501619859527,Indonesian Restaurant
43,Cilandak,-6.28381815,106.80486349194814,The Duck King,-6.2917350241999666,106.8005616778267,Asian Restaurant
44,Cilandak,-6.28381815,106.80486349194814,Kedai Kopi Tenong,-6.2779901394123705,106.80355131626129,Coffee Shop
45,Cilandak,-6.28381815,106.80486349194814,DISTRIKT,-6.277805,106.802925,Lounge
46,Cilandak,-6.28381815,106.80486349194814,Fish & Co.™,-6.2917427934884875,106.80060439529383,Fish & Chips Shop
47,Cilandak,-6.28381815,106.80486349194814,Restoran Sederhana,-6.277905910094086,106.80089714289115,Padangnese Restaurant
48,Cilandak,-6.28381815,106.80486349194814,TENYA,-6.291708757925836,106.80021735767163,Japanese Restaurant
49,Cilandak,-6.28381815,106.80486349194814,Maxima Fitness,-6.287643862518904,106.7954850726026,Gym
50,Cilandak,-6.28381815,106.80486349194814,Gold's Gym,-6.29181692910423,106.8008640738405,Gym
51,Cilandak,-6.28381815,106.80486349194814,TITAN Baking,-6.282844721709495,106.79598300025731,Hobby Shop
52,Cilandak,-6.28381815,106.80486349194814,Hotti-Kultura World Diners,-6.277706064118436,106.80240609342637,Diner
53,Cilandak,-6.28381815,106.80486349194814,Martabak Bandung Raya,-6.277570120087113,106.79763219719369,Snack Place
54,Cilandak,-6.28381815,106.80486349194814,Rumah Baba - Betawi Resto & Coffee Spot,-6.277618606684461,106.79994659633483,Restaurant
55,Cilandak,-6.28381815,106.80486349194814,Takarajima,-6.27919352856322,106.79887638909194,Sushi Restaurant
56,Cilandak,-6.28381815,106.80486349194814,Starbucks,-6.291881347146028,106.8085901035234,Coffee Shop
57,Cilandak,-6.28381815,106.80486349194814,Nanny's Pavillon - Garage,-6.291678101327504,106.80055464391701,French Restaurant
58,Cilandak,-6.28381815,106.80486349194814,A&W,-6.277788541652673,106.7996727388647,Fast Food Restaurant
59,Cilandak,-6.28381815,106.80486349194814,Starbucks,-6.2909753117864,106.81075425950246,Coffee Shop
60,Cilandak,-6.28381815,106.80486349194814,Ta Wan,-6.291822728022919,106.80063230405803,Chinese Restaurant
61,Cilandak,-6.28381815,106.80486349194814,Starbucks,-6.280642111783101,106.79616173266696,Coffee Shop
62,Cilandak,-6.28381815,106.80486349194814,Imperial Kitchen & Dimsum,-6.291715327996199,106.80059780072453,Chinese Restaurant
63,Cilandak,-6.28381815,106.80486349194814,Mars Kitchen,-6.287162600332879,106.79542435417193,Café
64,Cilandak,-6.28381815,106.80486349194814,Liberica Coffee,-6.291662406916389,106.8002706579528,Coffee Shop
65,Cilandak,-6.28381815,106.80486349194814,kaosbola,-6.277995636569396,106.80244234972523,Clothing Store
66,Cilandak,-6.28381815,106.80486349194814,Mie Kocok Bandung - Cipete,-6.277549409475176,106.79995709503736,Noodle House
67,Cilandak,-6.28381815,106.80486349194814,TRS Diner,-6.291335236119911,106.79970997154398,Diner
68,Cilandak,-6.28381815,106.80486349194814,DJOURNAL COFFEE,-6.2916420815653,106.79984607228008,Coffee Shop
69,Cilandak,-6.28381815,106.80486349194814,Imbiss Stube,-6.2917051302862275,106.80051692379642,German Restaurant
70,Cilandak,-6.28381815,106.80486349194814,Olive & Capers,-6.291674728271563,106.80032958763326,Café
71,Cilandak,-6.28381815,106.80486349194814,Bakso Gondrong 'Wijaya Kusuma',-6.27920308385015,106.79930137914536,Indonesian Restaurant
72,Cilandak,-6.28381815,106.80486349194814,The Soul Reflexology,-6.290946718474314,106.80004526446311,Massage Studio
73,Cilandak,-6.28381815,106.80486349194814,OTTERHOUND,-6.291680198202048,106.8003648359539,Thai Restaurant
74,Cilandak,-6.28381815,106.80486349194814,Indomaret,-6.279481,106.79826,Convenience Store
75,Cilandak,-6.28381815,106.80486349194814,Bubur Ayam Setia Mitra,-6.281744315058732,106.79621891374784,Breakfast Spot
76,Cilandak,-6.28381815,106.80486349194814,EXCELSO,-6.2916951179504395,106.80008697509766,Coffee Shop
77,Cilandak,-6.28381815,106.80486349194814,Kenko Reflexology,-6.291619969194025,106.79971888004134,Spa
78,Cilandak,-6.28381815,106.80486349194814,Pepper Lunch,-6.291621355236222,106.80012750322153,Steakhouse
79,Cilandak,-6.28381815,106.80486349194814,Tartine,-6.291649079399554,106.80010451494758,French Restaurant
80,Cilandak,-6.28381815,106.80486349194814,Ra Stube,-6.293670818027241,106.80214150082324,German Restaurant
81,Cilandak,-6.28381815,106.80486349194814,Go!Curry,-6.291632136774709,106.80035714498042,Indian Restaurant
82,Cilandak,-6.28381815,106.80486349194814,Burger King,-6.29143518043593,106.79973405043683,Fast Food Restaurant
83,Cilandak,-6.28381815,106.80486349194814,Lawson,-6.277702935799631,106.80073283627081,Convenience Store
84,Cilandak,-6.28381815,106.80486349194814,Häagen-Dazs,-6.291618942586019,106.79997229669443,Ice Cream Shop
85,Cilandak,-6.28381815,106.80486349194814,Mother's Cook Citos,-6.291599,106.800489,Café
86,Cilandak,-6.28381815,106.80486349194814,Abuella,-6.2918011619039325,106.8006609460987,Asian Restaurant
87,Cilandak,-6.28381815,106.80486349194814,Sate Khas Senayan,-6.2917300169665635,106.8006604242943,Indonesian Restaurant
88,Cilandak,-6.28381815,106.80486349194814,Abuba Steak,-6.2785245646179,106.80727261507627,Steakhouse
89,Cilandak,-6.28381815,106.80486349194814,Maxia Scooter,-6.279953236603623,106.79595758296355,Motorcycle Shop
90,Cilandak,-6.28381815,106.80486349194814,Bubur Perancis,-6.274207263819119,106.80057811380523,Breakfast Spot
91,Cilandak,-6.28381815,106.80486349194814,Kedai Disto,-6.277519861037616,106.79884627170661,Food Truck
92,Cilandak,-6.28381815,106.80486349194814,Naked Burrito CITOS,-6.291627122053556,106.8003325753607,Mexican Restaurant
93,Cilandak,-6.28381815,106.80486349194814,Cilandak Sport Center,-6.2904117112504885,106.80031079641039,Gym / Fitness Center
94,Cilandak,-6.28381815,106.80486349194814,Mother's Cook,-6.291622360813393,106.8004146053854,Burger Joint
95,Cilandak,-6.28381815,106.80486349194814,Little Takigawa,-6.291695313281137,106.80024943711892,Japanese Restaurant
96,Cilandak,-6.28381815,106.80486349194814,Do An Vietnamese Experience,-6.291654541927557,106.80064093458573,Vietnamese Restaurant
97,Cilandak,-6.28381815,106.80486349194814,Kopi Luwak,-6.291662585721236,106.80064115868825,Coffee Shop
98,Cilandak,-6.28381815,106.80486349194814,Gramedia,-6.276811711313754,106.79715156555176,Bookstore
99,Cilandak,-6.28381815,106.80486349194814,Food Court Cilandak Town Square,-6.291566396725063,106.79912855342712,Food Court
100,Jagakarsa,-6.3301011,106.82223712288322,Jag's Kitchen,-6.326932456082936,106.81465730975269,Café
101,Jagakarsa,-6.3301011,106.82223712288322,Alfa Midi,-6.3267899409064405,106.82002990643966,Convenience Store
102,Jagakarsa,-6.3301011,106.82223712288322,Kedai H.Asari,-6.334399823819786,106.8277560624557,Indonesian Restaurant
103,Jagakarsa,-6.3301011,106.82223712288322,Standard Mini Market,-6.326818333710591,106.82387662720429,Department Store
104,Jagakarsa,-6.3301011,106.82223712288322,Taman Spathodea,-6.322369870642812,106.82388430917649,Park
105,Jagakarsa,-6.3301011,106.82223712288322,Pusat Jajanan [Perempatan Ubin],-6.330785669448406,106.82911179299768,Food Court
106,Jagakarsa,-6.3301011,106.82223712288322,Bakmie Jogja Cah'nem,-6.331903059284671,106.82864334859146,Noodle House
107,Jagakarsa,-6.3301011,106.82223712288322,Sate Ubin Toni Cirebon,-6.330865913108619,106.82947703446781,Indonesian Restaurant
108,Jagakarsa,-6.3301011,106.82223712288322,Apotek Roxy (Cabang Jagakarsa),-6.3265329006438575,106.82121099445524,Pharmacy
109,Jagakarsa,-6.3301011,106.82223712288322,Kenitu Food Village,-6.336485496978108,106.8301759419368,Food Court
110,Jagakarsa,-6.3301011,106.82223712288322,Bebek Asap kedai H.Asari,-6.334423288127325,106.82776758562994,Indonesian Restaurant
111,Jagakarsa,-6.3301011,106.82223712288322,Papan Seiji,-6.323067,106.814759,Coffee Shop
112,Jagakarsa,-6.3301011,106.82223712288322,The Fiq's Futsal,-6.3279546367432795,106.81229057217982,Soccer Stadium
113,Jagakarsa,-6.3301011,106.82223712288322,Mie Aceh Jaly-Jaly,-6.326838579455961,106.82254764785927,Acehnese Restaurant
114,Jagakarsa,-6.3301011,106.82223712288322,Kedai H. Asari,-6.33443696068098,106.82782355534889,Arcade
115,Jagakarsa,-6.3301011,106.82223712288322,Kampung Betawi Si Pitung Setu Babakan,-6.3404249264431325,106.82399953897081,Other Great Outdoors
116,Jagakarsa,-6.3301011,106.82223712288322,Kedai H. Asari,-6.334453009460183,106.8277374131242,Asian Restaurant
117,Jagakarsa,-6.3301011,106.82223712288322,Sate Ubin Toni Cirebon,-6.3310130108406675,106.82929751384215,BBQ Joint
118,Jagakarsa,-6.3301011,106.82223712288322,Vero Futsal,-6.333722964450298,106.8285776302513,Soccer Stadium
119,Jagakarsa,-6.3301011,106.82223712288322,RM Sate Ubin 'Toni' Cirebon,-6.330902,106.829475,Asian Restaurant
120,Jagakarsa,-6.3301011,106.82223712288322,Hotel Horison Bogor,-6.328455265598143,106.8228818124468,Hotel
121,Jagakarsa,-6.3301011,106.82223712288322,Pasar Lenteng Agung,-6.331108060706249,106.83291274159846,Flea Market
122,Jagakarsa,-6.3301011,106.82223712288322,Cuppa Coffee,-6.326138846444934,106.81925788151673,Café
123,Jagakarsa,-6.3301011,106.82223712288322,Rumah Makan Khas Betawi H Nasun,-6.3359975937604185,106.82662442182747,Asian Restaurant
124,Jagakarsa,-6.3301011,106.82223712288322,Setu Babakan,-6.340644999957944,106.82426456772085,Lake
125,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Perusahaan Kayu Garuda,-6.251480150480374,106.77830402906788,Furniture / Home Store
126,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Tahu Campur & Tahu Tek-Tek Bu Joko,-6.251105170329765,106.78171416441856,Javanese Restaurant
127,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Sheraton Grand Jakarta Gandaria City Hotel,-6.245242,106.783035,Hotel
128,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Wong Hang Tailor,-6.246404799777837,106.78152732423271,Tailor Shop
129,Kebayoran Lama,-6.2491277499999995,106.77778178322814,UNIQLO (ユニクロ) (UNIQLO),-6.244284674297988,106.78353514993667,Clothing Store
130,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Dunkin',-6.246771241503737,106.78143839583561,Donut Shop
131,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Sour Sally,-6.2445917,106.783615,Frozen Yogurt Shop
132,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Liberica Coffee,-6.2452543477396905,106.78387130583798,Coffee Shop
133,Kebayoran Lama,-6.2491277499999995,106.77778178322814,BreadTalk,-6.244315907853528,106.7832899093628,Bakery
134,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Basilico,-6.243103539066353,106.78304907590346,Italian Restaurant
135,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Gandaria XXI - IMAX,-6.2437513286030395,106.78346423965782,Movie Theater
136,Kebayoran Lama,-6.2491277499999995,106.77778178322814,North Pole Café,-6.2446132407492225,106.7832264588386,Ice Cream Shop
137,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Gandaria City,-6.244326852716737,106.78360934656291,Shopping Mall
138,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Tarzan Photo Studio,-6.2501791652003,106.78157303449046,Bridal Shop
139,Kebayoran Lama,-6.2491277499999995,106.77778178322814,CoCo ICHIBANYA,-6.245347865779762,106.7838444175771,Japanese Restaurant
140,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Gandaria XXI,-6.2437682393882215,106.78348293659197,Multiplex
141,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Shaburi,-6.243725431251973,106.78405607256778,Shabu-Shabu Restaurant
142,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Pizza é Birra,-6.244173380574593,106.78422720971031,Pizza Place
143,Kebayoran Lama,-6.2491277499999995,106.77778178322814,The People's Cafe,-6.243044437169874,106.78345919906884,Café
144,Kebayoran Lama,-6.2491277499999995,106.77778178322814,MIYAGI,-6.243930250531507,106.78415972129622,Japanese Restaurant
145,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Eric Kayser Artisan Boulanger,-6.2446294144163,106.78324440978038,Bakery
146,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Jonas Photo,-6.246208155442156,106.78167548742057,Art Gallery
147,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Starbucks,-6.243939138552738,106.78412202777234,Coffee Shop
148,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Anigrè,-6.245472240443027,106.78293946492926,Buffet
149,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Nanny's Pavillon - Sewing Room,-6.2439259059114605,106.7841062088761,French Restaurant
150,Kebayoran Lama,-6.2491277499999995,106.77778178322814,H&M,-6.2442353,106.7831645,Clothing Store
151,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Gramedia,-6.245216132590722,106.78374298920639,Bookstore
152,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Fish & Co.™,-6.243999284123771,106.78419419495678,Fish & Chips Shop
153,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Celebrity Fitness,-6.244987362366483,106.78282376570617,Gym / Fitness Center
154,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Sushi Tei,-6.245414586319159,106.78378008073854,Sushi Restaurant
155,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Marugame Udon,-6.244747890128676,106.78396418153194,Udon Restaurant
156,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Kintan Buffet,-6.243179079719997,106.78360141414282,BBQ Joint
157,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Smørrebrød,-6.243924824407302,106.78323936846546,Sandwich Place
158,Kebayoran Lama,-6.2491277499999995,106.77778178322814,"Tony Roma's Ribs, Seafood, & Steaks",-6.2433837,106.7833164,Steakhouse
159,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Sate Khas Senayan,-6.243381229906805,106.78378034123975,Satay Restaurant
160,Kebayoran Lama,-6.2491277499999995,106.77778178322814,The Harvest - Patissier & Chocolatier,-6.249677778885192,106.78143874510313,Bakery
161,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Mie Aceh Bang Jali,-6.253260721567481,106.7736307751299,Noodle House
162,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Di Bawah Tangga,-6.243086967958947,106.78335991889372,Coffee Shop
163,Kebayoran Lama,-6.2491277499999995,106.77778178322814,REMBOELAN Indonesian Soulfood,-6.24474998741818,106.7838164975852,Indonesian Restaurant
164,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Kwetiau Akang,-6.249827591282116,106.78137539785442,Chinese Restaurant
165,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Bing Go Korean Cafe,-6.243877861174994,106.78414463947365,Dessert Shop
166,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Steak Hotel By Holycow! TKP Gandaria City,-6.244019788313514,106.78412976630274,Steakhouse
167,Kebayoran Lama,-6.2491277499999995,106.77778178322814,RM Padang Garuda,-6.255215801020273,106.78178138505994,Padangnese Restaurant
168,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Bebek Bengil,-6.244106194246194,106.78425556598654,Asian Restaurant
169,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Häagen-Dazs,-6.244114660236306,106.78428118448366,Ice Cream Shop
170,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Bebek Bengil Gandaria City,-6.24424604351805,106.78439853048489,Balinese Restaurant
171,Kebayoran Lama,-6.2491277499999995,106.77778178322814,White Hunter Grill & Bar,-6.244867116160877,106.78403393946456,Steakhouse
172,Kebayoran Lama,-6.2491277499999995,106.77778178322814,La Hoya Comida Mexicana,-6.244523753592211,106.78405182207108,Mexican Restaurant
173,Kebayoran Lama,-6.2491277499999995,106.77778178322814,TOUS les JOURS,-6.243336212546566,106.78372797295718,Bakery
174,Kebayoran Lama,-6.2491277499999995,106.77778178322814,FAT STRAW,-6.24327850188463,106.78372698472614,Bubble Tea Shop
175,Kebayoran Lama,-6.2491277499999995,106.77778178322814,"Sanderson Coffee.Co, Jl. Bintaro Raya No. 8",-6.253372335987075,106.77650475983782,Coffee Shop
176,Kebayoran Lama,-6.2491277499999995,106.77778178322814,T.G.I. Friday's,-6.244736988590044,106.78377501892872,American Restaurant
177,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Seafood 68,-6.250345881353958,106.78156427925273,Seafood Restaurant
178,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Ta Wan,-6.243706102315888,106.7832449979949,Chinese Restaurant
179,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Shirokuma,-6.243356667894884,106.78311461991701,Dessert Shop
180,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Bubur Ayam Special Barito,-6.25828939871293,106.7817297276368,Asian Restaurant
181,Kebayoran Lama,-6.2491277499999995,106.77778178322814,FOOK YEW,-6.245309820755882,106.78380954544991,Chinese Restaurant
182,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Starbucks,-6.2546043,106.78185,Coffee Shop
183,Kebayoran Lama,-6.2491277499999995,106.77778178322814,Bale-Bale Spa,-6.244206965382297,106.78624630703796,Spa
184,Kebayoran Lama,-6.2491277499999995,106.77778178322814,ZENBU House of Mozaru,-6.243185084775851,106.78356523390057,Japanese Restaurant
